Iteracoes,Aproximacao_PI,PI_Real,Erro_Absoluto,Tempo_ms,Precisao,Digitos_Corretos
192000,3.1415874453,3.141592653589793,0.0000052083,0.000,100.00,4
192100,3.1415874480,3.141592653589793,0.0000052056,0.000,100.00,4
192200,3.1415874507,3.141592653589793,0.0000052029,0.000,100.00,4
192300,3.1415874534,3.141592653589793,0.0000052002,3.327,100.00,4
192400,3.1415874561,3.141592653589793,0.0000051975,0.000,100.00,4
192500,3.1415874588,3.141592653589793,0.0000051948,2.055,100.00,4
192600,3.1415874615,3.141592653589793,0.0000051921,0.000,100.00,4
192700,3.1415874642,3.141592653589793,0.0000051894,0.000,100.00,4
192800,3.1415874669,3.141592653589793,0.0000051867,0.000,100.00,4
192900,3.1415874696,3.141592653589793,0.0000051840,0.000,100.00,4
193000,3.1415874722,3.141592653589793,0.0000051813,0.000,100.00,4
193100,3.1415874749,3.141592653589793,0.0000051787,0.000,100.00,4
193200,3.1415874776,3.141592653589793,0.0000051760,0.000,100.00,4
193300,3.1415874803,3.141592653589793,0.0000051733,0.000,100.00,4
193400,3.1415874830,3.141592653589793,0.0000051706,0.000,100.00,4
193500,3.1415874856,3.141592653589793,0.0000051680,0.000,100.00,4
193600,3.1415874883,3.141592653589793,0.0000051653,0.000,100.00,4
193700,3.1415874910,3.141592653589793,0.0000051626,10.269,100.00,4
193800,3.1415874936,3.141592653589793,0.0000051600,0.000,100.00,4
193900,3.1415874963,3.141592653589793,0.0000051573,0.000,100.00,4
194000,3.1415874990,3.141592653589793,0.0000051546,0.000,100.00,4
194100,3.1415875016,3.141592653589793,0.0000051520,0.000,100.00,4
194200,3.1415875043,3.141592653589793,0.0000051493,4.355,100.00,4
194300,3.1415875069,3.141592653589793,0.0000051467,0.000,100.00,4
194400,3.1415875096,3.141592653589793,0.0000051440,2.057,100.00,4
194500,3.1415875122,3.141592653589793,0.0000051414,0.000,100.00,4
194600,3.1415875148,3.141592653589793,0.0000051387,0.000,100.00,4
194700,3.1415875175,3.141592653589793,0.0000051361,0.000,100.00,4
194800,3.1415875201,3.141592653589793,0.0000051335,0.000,100.00,4
194900,3.1415875228,3.141592653589793,0.0000051308,0.000,100.00,4
195000,3.1415875254,3.141592653589793,0.0000051282,0.000,100.00,4
195100,3.1415875280,3.141592653589793,0.0000051256,0.000,100.00,4
195200,3.1415875306,3.141592653589793,0.0000051230,0.000,100.00,4
195300,3.1415875333,3.141592653589793,0.0000051203,0.000,100.00,4
195400,3.1415875359,3.141592653589793,0.0000051177,0.000,100.00,4
195500,3.1415875385,3.141592653589793,0.0000051151,0.000,100.00,4
195600,3.1415875411,3.141592653589793,0.0000051125,0.000,100.00,4
195700,3.1415875437,3.141592653589793,0.0000051099,0.000,100.00,4
195800,3.1415875463,3.141592653589793,0.0000051073,0.000,100.00,4
195900,3.1415875489,3.141592653589793,0.0000051046,0.000,100.00,4
196000,3.1415875515,3.141592653589793,0.0000051020,4.783,100.00,4
196100,3.1415875542,3.141592653589793,0.0000050994,0.000,100.00,4
196200,3.1415875567,3.141592653589793,0.0000050968,2.068,100.00,4
196300,3.1415875593,3.141592653589793,0.0000050942,0.000,100.00,4
196400,3.1415875619,3.141592653589793,0.0000050916,0.000,100.00,4
196500,3.1415875645,3.141592653589793,0.0000050891,0.000,100.00,4
196600,3.1415875671,3.141592653589793,0.0000050865,0.000,100.00,4
196700,3.1415875697,3.141592653589793,0.0000050839,0.000,100.00,4
196800,3.1415875723,3.141592653589793,0.0000050813,0.000,100.00,4
196900,3.1415875749,3.141592653589793,0.0000050787,0.000,100.00,4
197000,3.1415875774,3.141592653589793,0.0000050761,0.000,100.00,4
197100,3.1415875800,3.141592653589793,0.0000050736,0.000,100.00,4
197200,3.1415875826,3.141592653589793,0.0000050710,0.000,100.00,4
197300,3.1415875852,3.141592653589793,0.0000050684,0.000,100.00,4
197400,3.1415875877,3.141592653589793,0.0000050659,0.000,100.00,4
197500,3.1415875903,3.141592653589793,0.0000050633,0.000,100.00,4
197600,3.1415875929,3.141592653589793,0.0000050607,0.000,100.00,4
197700,3.1415875954,3.141592653589793,0.0000050582,0.000,100.00,4
197800,3.1415875980,3.141592653589793,0.0000050556,0.000,100.00,4
197900,3.1415876005,3.141592653589793,0.0000050531,5.492,100.00,4
198000,3.1415876031,3.141592653589793,0.0000050505,0.000,100.00,4
198100,3.1415876056,3.141592653589793,0.0000050480,1.971,100.00,4
198200,3.1415876082,3.141592653589793,0.0000050454,0.000,100.00,4
198300,3.1415876107,3.141592653589793,0.0000050429,0.000,100.00,4
198400,3.1415876133,3.141592653589793,0.0000050403,0.000,100.00,4
198500,3.1415876158,3.141592653589793,0.0000050378,0.000,100.00,4
198600,3.1415876183,3.141592653589793,0.0000050352,0.000,100.00,4
198700,3.1415876209,3.141592653589793,0.0000050327,0.000,100.00,4
198800,3.1415876234,3.141592653589793,0.0000050302,0.000,100.00,4
198900,3.1415876259,3.141592653589793,0.0000050277,0.000,100.00,4
199000,3.1415876285,3.141592653589793,0.0000050251,8.418,100.00,4
199100,3.1415876310,3.141592653589793,0.0000050226,0.000,100.00,4
199200,3.1415876335,3.141592653589793,0.0000050201,0.000,100.00,4
199300,3.1415876360,3.141592653589793,0.0000050176,0.000,100.00,4
199400,3.1415876385,3.141592653589793,0.0000050150,0.000,100.00,4
199500,3.1415876411,3.141592653589793,0.0000050125,0.000,100.00,4
199600,3.1415876436,3.141592653589793,0.0000050100,0.000,100.00,4
199700,3.1415876461,3.141592653589793,0.0000050075,6.289,100.00,4
199800,3.1415876486,3.141592653589793,0.0000050050,0.000,100.00,4
199900,3.1415876511,3.141592653589793,0.0000050025,2.093,100.00,4
200000,3.1415876536,3.141592653589793,0.0000050000,0.000,100.00,4
200100,3.1415876561,3.141592653589793,0.0000049975,0.000,100.00,4
200200,3.1415876586,3.141592653589793,0.0000049950,2.837,100.00,4
200300,3.1415876611,3.141592653589793,0.0000049925,0.000,100.00,4
200400,3.1415876636,3.141592653589793,0.0000049900,0.000,100.00,4
200500,3.1415876661,3.141592653589793,0.0000049875,0.000,100.00,4
200600,3.1415876685,3.141592653589793,0.0000049850,0.000,100.00,4
200700,3.1415876710,3.141592653589793,0.0000049826,0.000,100.00,4
200800,3.1415876735,3.141592653589793,0.0000049801,0.000,100.00,4
200900,3.1415876760,3.141592653589793,0.0000049776,0.000,100.00,4
201000,3.1415876785,3.141592653589793,0.0000049751,0.000,100.00,4
201100,3.1415876809,3.141592653589793,0.0000049727,0.000,100.00,4
201200,3.1415876834,3.141592653589793,0.0000049702,0.000,100.00,4
201300,3.1415876859,3.141592653589793,0.0000049677,0.000,100.00,4
201400,3.1415876883,3.141592653589793,0.0000049652,0.000,100.00,4
201500,3.1415876908,3.141592653589793,0.0000049628,11.714,100.00,4
201600,3.1415876933,3.141592653589793,0.0000049603,0.000,100.00,4
201700,3.1415876957,3.141592653589793,0.0000049579,2.136,100.00,4
201800,3.1415876982,3.141592653589793,0.0000049554,0.000,100.00,4
201900,3.1415877006,3.141592653589793,0.0000049529,0.000,100.00,4
202000,3.1415877031,3.141592653589793,0.0000049505,0.000,100.00,4
202100,3.1415877055,3.141592653589793,0.0000049480,0.000,100.00,4
202200,3.1415877080,3.141592653589793,0.0000049456,0.000,100.00,4
202300,3.1415877104,3.141592653589793,0.0000049432,0.000,100.00,4
202400,3.1415877129,3.141592653589793,0.0000049407,0.000,100.00,4
202500,3.1415877153,3.141592653589793,0.0000049383,0.000,100.00,4
202600,3.1415877178,3.141592653589793,0.0000049358,0.000,100.00,4
202700,3.1415877202,3.141592653589793,0.0000049334,0.000,100.00,4
202800,3.1415877226,3.141592653589793,0.0000049310,0.000,100.00,4
202900,3.1415877251,3.141592653589793,0.0000049285,0.000,100.00,4
203000,3.1415877275,3.141592653589793,0.0000049261,0.000,100.00,4
203100,3.1415877299,3.141592653589793,0.0000049237,0.000,100.00,4
203200,3.1415877323,3.141592653589793,0.0000049213,0.895,100.00,4
203300,3.1415877348,3.141592653589793,0.0000049188,0.000,100.00,4
203400,3.1415877372,3.141592653589793,0.0000049164,2.069,100.00,4
203500,3.1415877396,3.141592653589793,0.0000049140,0.000,100.00,4
203600,3.1415877420,3.141592653589793,0.0000049116,0.000,100.00,4
203700,3.1415877444,3.141592653589793,0.0000049092,0.000,100.00,4
203800,3.1415877468,3.141592653589793,0.0000049068,0.000,100.00,4
203900,3.1415877492,3.141592653589793,0.0000049044,0.000,100.00,4
204000,3.1415877516,3.141592653589793,0.0000049020,0.000,100.00,4
204100,3.1415877540,3.141592653589793,0.0000048996,0.000,100.00,4
204200,3.1415877564,3.141592653589793,0.0000048972,0.000,100.00,4
204300,3.1415877588,3.141592653589793,0.0000048948,0.000,100.00,4
204400,3.1415877612,3.141592653589793,0.0000048924,0.000,100.00,4
204500,3.1415877636,3.141592653589793,0.0000048900,0.000,100.00,4
204600,3.1415877660,3.141592653589793,0.0000048876,0.000,100.00,4
204700,3.1415877684,3.141592653589793,0.0000048852,0.000,100.00,4
204800,3.1415877708,3.141592653589793,0.0000048828,0.000,100.00,4
204900,3.1415877732,3.141592653589793,0.0000048804,13.091,100.00,4
205000,3.1415877755,3.141592653589793,0.0000048780,0.000,100.00,4
205100,3.1415877779,3.141592653589793,0.0000048757,1.618,100.00,4
205200,3.1415877803,3.141592653589793,0.0000048733,0.000,100.00,4
205300,3.1415877827,3.141592653589793,0.0000048709,2.063,100.00,4
205400,3.1415877850,3.141592653589793,0.0000048685,0.000,100.00,4
205500,3.1415877874,3.141592653589793,0.0000048662,0.000,100.00,4
205600,3.1415877898,3.141592653589793,0.0000048638,0.000,100.00,4
205700,3.1415877921,3.141592653589793,0.0000048614,0.000,100.00,4
205800,3.1415877945,3.141592653589793,0.0000048591,0.000,100.00,4
205900,3.1415877969,3.141592653589793,0.0000048567,0.000,100.00,4
206000,3.1415877992,3.141592653589793,0.0000048544,0.000,100.00,4
206100,3.1415878016,3.141592653589793,0.0000048520,0.000,100.00,4
206200,3.1415878039,3.141592653589793,0.0000048497,0.000,100.00,4
206300,3.1415878063,3.141592653589793,0.0000048473,0.000,100.00,4
206400,3.1415878086,3.141592653589793,0.0000048450,0.000,100.00,4
206500,3.1415878110,3.141592653589793,0.0000048426,0.000,100.00,4
206600,3.1415878133,3.141592653589793,0.0000048403,0.000,100.00,4
206700,3.1415878157,3.141592653589793,0.0000048379,0.000,100.00,4
206800,3.1415878180,3.141592653589793,0.0000048356,0.000,100.00,4
206900,3.1415878203,3.141592653589793,0.0000048333,2.130,100.00,4
207000,3.1415878227,3.141592653589793,0.0000048309,0.000,100.00,4
207100,3.1415878250,3.141592653589793,0.0000048286,2.065,100.00,4
207200,3.1415878273,3.141592653589793,0.0000048263,0.000,100.00,4
207300,3.1415878297,3.141592653589793,0.0000048239,0.000,100.00,4
207400,3.1415878320,3.141592653589793,0.0000048216,0.000,100.00,4
207500,3.1415878343,3.141592653589793,0.0000048193,0.000,100.00,4
207600,3.1415878366,3.141592653589793,0.0000048170,0.000,100.00,4
207700,3.1415878390,3.141592653589793,0.0000048146,0.000,100.00,4
207800,3.1415878413,3.141592653589793,0.0000048123,0.000,100.00,4
207900,3.1415878436,3.141592653589793,0.0000048100,0.000,100.00,4
208000,3.1415878459,3.141592653589793,0.0000048077,0.000,100.00,4
208100,3.1415878482,3.141592653589793,0.0000048054,0.000,100.00,4
208200,3.1415878505,3.141592653589793,0.0000048031,0.000,100.00,4
208300,3.1415878528,3.141592653589793,0.0000048008,0.000,100.00,4
208400,3.1415878551,3.141592653589793,0.0000047985,11.938,100.00,4
208500,3.1415878574,3.141592653589793,0.0000047962,0.000,100.00,4
208600,3.1415878597,3.141592653589793,0.0000047939,0.000,100.00,4
208700,3.1415878620,3.141592653589793,0.0000047916,2.687,100.00,4
208800,3.1415878643,3.141592653589793,0.0000047893,0.000,100.00,4
208900,3.1415878666,3.141592653589793,0.0000047870,1.942,100.00,4
209000,3.1415878689,3.141592653589793,0.0000047847,0.000,100.00,4
209100,3.1415878712,3.141592653589793,0.0000047824,0.000,100.00,4
209200,3.1415878735,3.141592653589793,0.0000047801,0.000,100.00,4
209300,3.1415878758,3.141592653589793,0.0000047778,0.000,100.00,4
209400,3.1415878780,3.141592653589793,0.0000047755,0.000,100.00,4
209500,3.1415878803,3.141592653589793,0.0000047733,0.000,100.00,4
209600,3.1415878826,3.141592653589793,0.0000047710,0.000,100.00,4
209700,3.1415878849,3.141592653589793,0.0000047687,0.000,100.00,4
209800,3.1415878871,3.141592653589793,0.0000047664,0.000,100.00,4
209900,3.1415878894,3.141592653589793,0.0000047642,0.000,100.00,4
210000,3.1415878917,3.141592653589793,0.0000047619,0.000,100.00,4
210100,3.1415878940,3.141592653589793,0.0000047596,11.154,100.00,4
210200,3.1415878962,3.141592653589793,0.0000047574,0.000,100.00,4
210300,3.1415878985,3.141592653589793,0.0000047551,0.000,100.00,4
210400,3.1415879007,3.141592653589793,0.0000047529,0.000,100.00,4
210500,3.1415879030,3.141592653589793,0.0000047506,3.589,100.00,4
210600,3.1415879053,3.141592653589793,0.0000047483,0.000,100.00,4
210700,3.1415879075,3.141592653589793,0.0000047461,2.145,100.00,4
210800,3.1415879098,3.141592653589793,0.0000047438,0.000,100.00,4
210900,3.1415879120,3.141592653589793,0.0000047416,0.000,100.00,4
211000,3.1415879143,3.141592653589793,0.0000047393,2.812,100.00,4
211100,3.1415879165,3.141592653589793,0.0000047371,0.000,100.00,4
211200,3.1415879187,3.141592653589793,0.0000047348,0.000,100.00,4
211300,3.1415879210,3.141592653589793,0.0000047326,0.000,100.00,4
211400,3.1415879232,3.141592653589793,0.0000047304,0.000,100.00,4
211500,3.1415879255,3.141592653589793,0.0000047281,0.000,100.00,4
211600,3.1415879277,3.141592653589793,0.0000047259,0.000,100.00,4
211700,3.1415879299,3.141592653589793,0.0000047237,0.000,100.00,4
211800,3.1415879322,3.141592653589793,0.0000047214,7.548,100.00,4
211900,3.1415879344,3.141592653589793,0.0000047192,0.000,100.00,4
212000,3.1415879366,3.141592653589793,0.0000047170,0.000,100.00,4
212100,3.1415879388,3.141592653589793,0.0000047148,0.000,100.00,4
212200,3.1415879411,3.141592653589793,0.0000047125,0.000,100.00,4
212300,3.1415879433,3.141592653589793,0.0000047103,4.157,100.00,4
212400,3.1415879455,3.141592653589793,0.0000047081,0.000,100.00,4
212500,3.1415879477,3.141592653589793,0.0000047059,1.041,100.00,4
212600,3.1415879499,3.141592653589793,0.0000047037,0.000,100.00,4
212700,3.1415879521,3.141592653589793,0.0000047015,0.000,100.00,4
212800,3.1415879543,3.141592653589793,0.0000046992,0.000,100.00,4
212900,3.1415879565,3.141592653589793,0.0000046970,0.000,100.00,4
213000,3.1415879588,3.141592653589793,0.0000046948,0.000,100.00,4
213100,3.1415879610,3.141592653589793,0.0000046926,0.000,100.00,4
213200,3.1415879632,3.141592653589793,0.0000046904,0.000,100.00,4
213300,3.1415879654,3.141592653589793,0.0000046882,0.000,100.00,4
213400,3.1415879676,3.141592653589793,0.0000046860,0.000,100.00,4
213500,3.1415879697,3.141592653589793,0.0000046838,0.000,100.00,4
213600,3.1415879719,3.141592653589793,0.0000046816,0.000,100.00,4
213700,3.1415879741,3.141592653589793,0.0000046795,0.000,100.00,4
213800,3.1415879763,3.141592653589793,0.0000046773,0.000,100.00,4
213900,3.1415879785,3.141592653589793,0.0000046751,0.000,100.00,4
214000,3.1415879807,3.141592653589793,0.0000046729,0.000,100.00,4
214100,3.1415879829,3.141592653589793,0.0000046707,4.784,100.00,4
214200,3.1415879851,3.141592653589793,0.0000046685,0.000,100.00,4
214300,3.1415879872,3.141592653589793,0.0000046664,0.000,100.00,4
214400,3.1415879894,3.141592653589793,0.0000046642,0.000,100.00,4
214500,3.1415879916,3.141592653589793,0.0000046620,0.000,100.00,4
214600,3.1415879938,3.141592653589793,0.0000046598,0.000,100.00,4
214700,3.1415879959,3.141592653589793,0.0000046577,0.000,100.00,4
214800,3.1415879981,3.141592653589793,0.0000046555,0.000,100.00,4
214900,3.1415880003,3.141592653589793,0.0000046533,0.000,100.00,4
215000,3.1415880024,3.141592653589793,0.0000046512,0.000,100.00,4
215100,3.1415880046,3.141592653589793,0.0000046490,0.000,100.00,4
215200,3.1415880067,3.141592653589793,0.0000046468,0.000,100.00,4
215300,3.1415880089,3.141592653589793,0.0000046447,9.501,100.00,4
215400,3.1415880111,3.141592653589793,0.0000046425,0.000,100.00,4
215500,3.1415880132,3.141592653589793,0.0000046404,0.000,100.00,4
215600,3.1415880154,3.141592653589793,0.0000046382,0.000,100.00,4
215700,3.1415880175,3.141592653589793,0.0000046361,0.000,100.00,4
215800,3.1415880197,3.141592653589793,0.0000046339,0.000,100.00,4
215900,3.1415880218,3.141592653589793,0.0000046318,5.234,100.00,4
216000,3.1415880240,3.141592653589793,0.0000046296,0.000,100.00,4
216100,3.1415880261,3.141592653589793,0.0000046275,2.367,100.00,4
216200,3.1415880282,3.141592653589793,0.0000046253,0.000,100.00,4
216300,3.1415880304,3.141592653589793,0.0000046232,0.000,100.00,4
216400,3.1415880325,3.141592653589793,0.0000046211,0.000,100.00,4
216500,3.1415880347,3.141592653589793,0.0000046189,0.000,100.00,4
216600,3.1415880368,3.141592653589793,0.0000046168,0.000,100.00,4
216700,3.1415880389,3.141592653589793,0.0000046147,0.000,100.00,4
216800,3.1415880410,3.141592653589793,0.0000046125,0.000,100.00,4
216900,3.1415880432,3.141592653589793,0.0000046104,0.000,100.00,4
217000,3.1415880453,3.141592653589793,0.0000046083,8.246,100.00,4
217100,3.1415880474,3.141592653589793,0.0000046062,0.000,100.00,4
217200,3.1415880495,3.141592653589793,0.0000046041,0.000,100.00,4
217300,3.1415880517,3.141592653589793,0.0000046019,0.000,100.00,4
217400,3.1415880538,3.141592653589793,0.0000045998,0.000,100.00,4
217500,3.1415880559,3.141592653589793,0.0000045977,0.000,100.00,4
217600,3.1415880580,3.141592653589793,0.0000045956,6.075,100.00,4
217700,3.1415880601,3.141592653589793,0.0000045935,0.000,100.00,4
217800,3.1415880622,3.141592653589793,0.0000045914,1.937,100.00,4
217900,3.1415880643,3.141592653589793,0.0000045893,0.000,100.00,4
218000,3.1415880664,3.141592653589793,0.0000045872,0.000,100.00,4
218100,3.1415880685,3.141592653589793,0.0000045851,0.000,100.00,4
218200,3.1415880706,3.141592653589793,0.0000045830,0.000,100.00,4
218300,3.1415880727,3.141592653589793,0.0000045809,0.000,100.00,4
218400,3.1415880748,3.141592653589793,0.0000045788,0.000,100.00,4
218500,3.1415880769,3.141592653589793,0.0000045767,0.000,100.00,4
218600,3.1415880790,3.141592653589793,0.0000045746,0.000,100.00,4
218700,3.1415880811,3.141592653589793,0.0000045725,7.685,100.00,4
218800,3.1415880832,3.141592653589793,0.0000045704,0.000,100.00,4
218900,3.1415880853,3.141592653589793,0.0000045683,0.000,100.00,4
219000,3.1415880874,3.141592653589793,0.0000045662,0.000,100.00,4
219100,3.1415880895,3.141592653589793,0.0000045641,0.000,100.00,4
219200,3.1415880915,3.141592653589793,0.0000045620,0.000,100.00,4
219300,3.1415880936,3.141592653589793,0.0000045600,0.000,100.00,4
